Pressure,Altitude,Temperature,Dew_point,Wind_direction,Wind_speed
315.3,9227,-36,-47.2,265,52.7
315.1,9231,-36,-47.1,265,52.7
314.9,9237,-36,-47,266,52.7
314.6,9241,-36.1,-47,266,52.7
314.5,9245,-36.1,-47.1,266,52.7
314.3,9248,-36.1,-47.2,266,52.7
314.2,9252,-36.2,-47.3,266,52.7
314,9256,-36.2,-47.4,266,52.5
313.8,9261,-36.3,-47.5,266,52.5
313.6,9266,-36.3,-47.6,266,52.5
313.4,9270,-36.3,-47.8,266,52.7
313.2,9274,-36.4,-47.8,266,52.7
313,9277,-36.4,-47.9,266,52.7
312.9,9281,-36.5,-47.9,266,52.7
312.7,9284,-36.5,-47.9,265,52.7
312.6,9286,-36.5,-47.9,265,52.7
312.5,9289,-36.6,-47.9,265,52.9
312.3,9293,-36.6,-48,265,52.9
312.1,9297,-36.6,-48.2,265,52.9
311.9,9301,-36.6,-48.4,265,52.9
311.7,9306,-36.7,-48.6,265,53.1
311.5,9310,-36.7,-48.8,265,53.1
311.4,9314,-36.8,-48.9,265,53.3
311.2,9318,-36.8,-49,265,53.3
311.1,9321,-36.8,-49,266,53.5
310.9,9324,-36.8,-48.8,266,53.5
310.7,9328,-36.9,-48.6,266,53.6
310.5,9333,-36.9,-48.5,266,53.6
310.3,9337,-36.9,-48.5,266,53.8
310.1,9342,-37,-48.5,266,53.8
309.9,9347,-37,-48.4,266,53.8
309.6,9352,-37.1,-48.3,266,54
309.4,9357,-37.1,-48.2,266,54
309.3,9361,-37.1,-48.1,266,54
309.1,9365,-37.2,-48.1,266,54.2
308.9,9368,-37.2,-48.1,266,54.2
308.8,9372,-37.2,-48.1,266,54.2
308.6,9376,-37.3,-48.1,266,54.2
308.4,9379,-37.3,-48.1,266,54.2
308.3,9383,-37.3,-48,266,54.2
308.1,9387,-37.4,-48,266,54.2
307.9,9391,-37.4,-47.9,266,54.2
307.8,9394,-37.4,-47.8,266,54.2
307.6,9398,-37.4,-47.8,267,54.2
307.5,9401,-37.4,-47.8,267,54.2
307.3,9405,-37.5,-47.8,267,54.2
307.1,9410,-37.5,-47.7,267,54.2
306.9,9414,-37.6,-47.7,267,54.2
306.7,9417,-37.6,-47.6,267,54
306.6,9421,-37.6,-47.6,267,54
306.4,9425,-37.7,-47.5,267,54
306.2,9430,-37.7,-47.4,267,54
306,9434,-37.7,-47.2,267,54
305.8,9439,-37.8,-47.1,267,54
305.6,9443,-37.8,-47,267,54
305.4,9447,-37.8,-47.1,268,54
305.3,9451,-37.9,-47.1,268,54
305.1,9455,-37.9,-47,268,54
304.9,9458,-38,-46.9,268,54.2
304.8,9461,-38,-46.8,268,54.2
304.7,9464,-38,-46.9,268,54.2
304.5,9467,-38,-47.2,268,54.4
304.4,9470,-38.1,-47.8,268,54.4
304.3,9473,-38.1,-48.8,268,54.4
304.1,9476,-38.1,-49.6,268,54.6
304,9480,-38.1,-49.9,268,54.6
303.8,9484,-38.1,-49.7,268,54.8
303.6,9488,-38.2,-49.1,268,54.8
303.4,9492,-38.2,-48.4,268,54.8
303.3,9496,-38.2,-47.9,268,55
303.1,9499,-38.3,-47.5,268,55
303,9503,-38.3,-47.3,268,55.2
302.8,9507,-38.3,-47.3,268,55.4
302.6,9511,-38.4,-47.3,268,55.4
302.4,9515,-38.4,-47.3,268,55.6
302.2,9519,-38.5,-47.3,268,55.6
302,9524,-38.5,-47.3,268,55.6
301.9,9528,-38.5,-47.4,268,55.8
301.7,9532,-38.6,-47.5,268,55.8
301.5,9535,-38.6,-47.5,268,56
301.4,9539,-38.7,-47.5,268,56
301.2,9542,-38.7,-47.3,268,56.2
301.1,9545,-38.7,-46.9,268,56.2
300.9,9549,-38.8,-46.5,268,56.2
300.8,9552,-38.8,-46.1,268,56.4
300.6,9556,-38.8,-46,268,56.4
300.4,9561,-38.8,-45.9,268,56.6
300.2,9565,-38.9,-45.8,268,56.6
300,9570,-38.9,-45.5,268,56.8
299.9,9574,-38.9,-45.3,268,56.8
299.7,9578,-38.9,-45.2,268,56.8
299.5,9583,-39,-45.1,268,57
299.3,9587,-39,-45.2,268,57
299.1,9590,-39,-45.4,268,57
299,9594,-39,-45.6,268,57.1
298.8,9597,-39,-46,268,57.1
298.7,9600,-39.1,-46.5,268,57.3
298.5,9604,-39.1,-46.8,268,57.3
298.4,9608,-39.1,-47.1,268,57.5
298.2,9612,-39.1,-47.2,268,57.7
298,9615,-39.2,-47.1,268,57.7
297.9,9619,-39.2,-47.1,268,57.9
297.7,9623,-39.2,-47.1,268,57.9
297.6,9626,-39.3,-47.2,268,58.1
297.4,9630,-39.3,-47.3,268,58.1
297.2,9634,-39.3,-47.4,268,58.3
297.1,9638,-39.4,-47.4,268,58.3
296.9,9642,-39.4,-47.4,268,58.5
296.7,9646,-39.4,-47.4,268,58.5
296.5,9650,-39.4,-47.5,268,58.5
296.4,9653,-39.5,-47.7,268,58.7
296.3,9656,-39.5,-47.7,268,58.7
296.1,9660,-39.5,-47.5,268,58.7
295.9,9664,-39.6,-47.1,268,58.9
295.8,9668,-39.6,-46.7,268,58.9
295.6,9672,-39.6,-46.5,268,58.9
295.4,9675,-39.7,-46.5,268,58.9
295.3,9679,-39.7,-46.6,268,58.9
295.1,9683,-39.7,-46.7,268,58.9
294.9,9687,-39.8,-46.7,268,58.9
294.8,9691,-39.8,-46.8,268,58.9
294.6,9695,-39.8,-46.9,268,58.9
294.4,9699,-39.9,-47,268,58.9
294.2,9703,-39.9,-47,268,58.9
294,9707,-40,-47,268,58.9
293.9,9711,-40,-46.9,268,58.9
293.7,9715,-40,-46.9,268,58.9
293.5,9719,-40.1,-46.8,268,58.9
293.4,9723,-40.1,-46.8,268,58.7
293.2,9727,-40.2,-46.7,268,58.7
293,9731,-40.2,-46.7,268,58.7
292.9,9735,-40.2,-46.7,268,58.5
292.7,9739,-40.3,-46.8,268,58.5
292.5,9744,-40.3,-46.9,268,58.5
292.3,9748,-40.4,-46.9,268,58.3
292.1,9752,-40.4,-47,268,58.3
291.9,9756,-40.4,-47,268,58.3
291.8,9761,-40.4,-47,268,58.1
291.6,9765,-40.5,-47.1,268,58.1
291.4,9769,-40.5,-47.2,268,58.1
291.2,9773,-40.5,-47.3,268,57.9
291.1,9777,-40.6,-47.4,268,57.9
290.9,9780,-40.6,-47.5,268,57.9
290.7,9784,-40.6,-47.6,268,57.7
290.6,9788,-40.7,-47.7,268,57.7
290.4,9793,-40.7,-47.7,268,57.7
290.2,9797,-40.7,-47.8,268,57.5
290,9802,-40.8,-47.9,268,57.5
289.8,9806,-40.8,-48,268,57.5
289.7,9810,-40.9,-48.1,268,57.3
289.5,9814,-40.9,-48.1,268,57.3
289.3,9818,-40.9,-48.1,268,57.3
289.2,9822,-40.9,-48.1,268,57.3
289,9825,-41,-48.1,268,57.1
288.9,9829,-41,-48.1,268,57.1
288.7,9832,-41,-48,268,57.1
288.5,9836,-41.1,-48,269,57
288.4,9841,-41.1,-47.9,269,57
288.2,9845,-41.1,-47.8,269,57
288,9849,-41.2,-47.7,269,57
287.8,9853,-41.2,-47.6,269,57
287.7,9857,-41.3,-47.6,269,56.8
287.5,9861,-41.3,-47.5,269,56.8
287.3,9865,-41.3,-47.5,269,56.8
287.2,9869,-41.4,-47.5,269,56.8
287,9873,-41.4,-47.4,269,56.8
286.8,9877,-41.5,-47.4,269,56.6
286.6,9881,-41.5,-47.3,269,56.6
286.5,9885,-41.5,-47.2,269,56.6
286.3,9889,-41.6,-47.2,269,56.6
286.1,9894,-41.6,-47.1,269,56.6
285.9,9898,-41.6,-47,269,56.6
285.8,9902,-41.7,-46.9,269,56.6
285.6,9906,-41.7,-46.9,269,56.6
285.4,9910,-41.7,-46.9,269,56.6
285.3,9914,-41.8,-46.9,269,56.4
285.1,9918,-41.8,-47,269,56.4
284.9,9922,-41.9,-47,269,56.4
284.7,9927,-41.9,-47,269,56.4
284.5,9931,-41.9,-47,269,56.4
284.3,9936,-42,-47,269,56.4
284.2,9940,-42,-47,269,56.4
284,9944,-42.1,-47.1,269,56.4
283.8,9949,-42.1,-47.1,269,56.4
283.6,9953,-42.2,-47.1,269,56.4
283.4,9957,-42.2,-47,269,56.4
283.3,9961,-42.2,-47,269,56.4
283.1,9965,-42.3,-47,270,56.4
282.9,9970,-42.3,-47,270,56.4
282.7,9974,-42.3,-47.1,270,56.4
282.5,9979,-42.4,-47.1,270,56.4
282.3,9983,-42.4,-47.1,270,56.4
282.2,9987,-42.5,-47.2,270,56.4
282,9991,-42.5,-47.2,270,56.6
281.8,9995,-42.5,-47.3,270,56.6
281.7,10000,-42.6,-47.3,270,56.6
281.5,10004,-42.6,-47.3,270,56.6
281.3,10008,-42.7,-47.3,270,56.8
281.1,10012,-42.7,-47.4,270,56.8
280.9,10017,-42.7,-47.4,270,56.8
280.7,10022,-42.8,-47.4,271,57
280.5,10027,-42.8,-47.4,271,57
280.3,10031,-42.9,-47.3,271,57.1
280.1,10036,-42.9,-47.2,271,57.1
280,10040,-42.9,-47.2,271,57.3
279.8,10045,-43,-47.1,271,57.3
279.6,10049,-43,-47,271,57.3
279.4,10053,-43.1,-46.9,271,57.5
279.2,10058,-43.1,-46.8,271,57.5
279.1,10062,-43.1,-46.7,271,57.7
278.9,10066,-43.2,-46.7,271,57.7
278.7,10070,-43.2,-46.7,271,57.9
278.6,10074,-43.2,-46.8,271,57.9
278.4,10079,-43.3,-46.8,271,58.1
278.2,10083,-43.3,-46.8,271,58.1
278,10087,-43.4,-46.9,272,58.1
277.8,10092,-43.4,-46.9,272,58.3
277.7,10096,-43.4,-46.9,272,58.3
277.5,10101,-43.5,-46.9,272,58.3
277.3,10105,-43.5,-47,272,58.3
277.1,10110,-43.6,-47,272,58.5
276.9,10115,-43.6,-47.1,272,58.5
276.7,10119,-43.6,-47.2,272,58.5
276.5,10124,-43.7,-47.3,272,58.5
276.3,10130,-43.7,-47.3,272,58.5
276,10135,-43.8,-47.4,272,58.5
275.8,10141,-43.8,-47.4,272,58.5
275.6,10146,-43.9,-47.5,272,58.5
275.4,10151,-43.9,-47.5,272,58.5
275.2,10155,-44,-47.6,272,58.5
275,10160,-44,-47.7,272,58.5
274.8,10164,-44,-47.8,272,58.5
274.7,10169,-44.1,-47.9,272,58.5
274.5,10174,-44.1,-48,272,58.5
274.3,10178,-44.2,-48.1,272,58.3
274.1,10182,-44.2,-48.2,272,58.3
273.9,10187,-44.2,-48.3,272,58.3
273.8,10191,-44.3,-48.4,272,58.3
273.6,10195,-44.3,-48.4,272,58.3
273.4,10200,-44.3,-48.5,272,58.3
273.2,10204,-44.4,-48.5,272,58.1
273,10209,-44.4,-48.6,272,58.1
272.9,10213,-44.5,-48.6,272,58.1
272.7,10217,-44.5,-48.6,272,58.1
272.5,10221,-44.5,-48.6,272,58.1
272.3,10226,-44.6,-48.6,272,58.1
272.2,10230,-44.6,-48.6,272,57.9
272,10235,-44.7,-48.5,272,57.9
271.8,10239,-44.7,-48.4,272,57.9
271.6,10244,-44.7,-48.4,272,57.9
271.4,10249,-44.8,-48.3,272,57.9
271.2,10254,-44.8,-48.3,272,57.9
271,10259,-44.8,-48.4,272,57.9
270.8,10263,-44.9,-48.4,273,57.9
270.6,10268,-44.9,-48.5,273,57.9
270.5,10272,-45,-48.5,273,57.9
270.3,10276,-45,-48.6,273,57.9
270.1,10281,-45.1,-48.7,273,57.9
269.9,10285,-45.1,-48.7,273,57.7
269.7,10290,-45.1,-48.8,273,57.7
269.5,10295,-45.2,-48.8,273,57.7
269.3,10301,-45.2,-48.8,273,57.7
269.1,10306,-45.3,-48.9,273,57.7
268.9,10310,-45.3,-48.9,273,57.7
268.7,10315,-45.4,-48.9,273,57.7
268.6,10319,-45.4,-49,273,57.7
268.4,10323,-45.5,-49.1,273,57.7
268.3,10327,-45.5,-49.2,273,57.7
268.1,10331,-45.5,-49.2,273,57.5
267.9,10335,-45.6,-49.2,273,57.5
267.7,10340,-45.6,-49.2,273,57.5
267.5,10344,-45.7,-49.2,273,57.5
267.4,10349,-45.7,-49.3,273,57.5
267.2,10353,-45.8,-49.3,273,57.5
267,10358,-45.8,-49.3,273,57.5
266.8,10363,-45.8,-49.4,273,57.3
266.6,10367,-45.9,-49.4,273,57.3
266.4,10372,-45.9,-49.5,273,57.3
266.2,10377,-46,-49.5,273,57.3
266.1,10381,-46,-49.5,273,57.3
265.9,10386,-46.1,-49.6,273,57.1
265.7,10391,-46.1,-49.6,273,57.1
265.5,10395,-46.1,-49.6,274,57.1
265.3,10400,-46.2,-49.7,274,57.1
265.2,10404,-46.2,-49.8,274,57
265,10408,-46.3,-49.9,274,57
264.8,10412,-46.3,-50,274,57
264.6,10417,-46.3,-50.1,274,57
264.4,10422,-46.4,-50.1,274,56.8
264.2,10427,-46.4,-50.1,274,56.8
264,10432,-46.4,-50.1,274,56.8
263.8,10437,-46.5,-50.1,274,56.6
263.7,10442,-46.5,-50.2,274,56.6
263.5,10446,-46.6,-50.2,274,56.4
263.3,10451,-46.6,-50.2,274,56.4
263.1,10456,-46.7,-50.3,274,56.4
262.9,10460,-46.7,-50.4,274,56.2
262.7,10465,-46.7,-50.4,274,56.2
262.5,10470,-46.8,-50.5,275,56.2
262.3,10475,-46.8,-50.5,275,56.2
262.1,10480,-46.9,-50.6,275,56
261.9,10485,-46.9,-50.7,275,56
261.7,10490,-47,-50.7,275,56
261.5,10495,-47,-50.8,275,56
261.4,10499,-47,-50.9,275,55.8
261.2,10504,-47.1,-51.1,275,55.8
261,10509,-47.1,-51.2,275,55.8
260.8,10513,-47.1,-51.3,275,55.8
260.6,10518,-47.1,-51.4,275,55.8
260.5,10522,-47.2,-51.5,275,55.8
260.3,10527,-47.2,-51.5,275,55.6
260.1,10532,-47.2,-51.5,274,55.6
259.9,10536,-47.3,-51.5,274,55.6
259.7,10541,-47.3,-51.5,274,55.6
259.6,10545,-47.3,-51.4,274,55.6
259.4,10549,-47.4,-51.5,274,55.6
259.2,10554,-47.4,-51.5,274,55.6
259,10559,-47.4,-51.5,274,55.4
258.8,10563,-47.5,-51.6,274,55.4
258.6,10569,-47.5,-51.7,274,55.4
258.5,10574,-47.5,-51.8,274,55.4
258.3,10579,-47.5,-51.9,274,55.4
258.1,10584,-47.5,-52,274,55.2
257.8,10589,-47.6,-52.1,274,55.2
257.6,10594,-47.6,-52.1,274,55.2
257.5,10599,-47.6,-52.1,274,55.2
257.3,10603,-47.7,-52.1,274,55.2
257.1,10607,-47.7,-52.1,274,55
257,10612,-47.8,-52.2,274,55
256.8,10616,-47.8,-52.2,274,55
256.6,10621,-47.9,-52.2,274,55
256.4,10625,-47.9,-52.2,274,55
256.3,10630,-47.9,-52.2,274,55
256.1,10635,-47.9,-52.2,274,55
255.9,10639,-47.9,-52.2,274,54.8
255.7,10643,-48,-52.3,274,54.8
255.6,10648,-48,-52.3,274,54.8
255.4,10652,-48,-52.4,274,54.8
255.2,10656,-48.1,-52.4,274,54.8
255.1,10660,-48.1,-52.5,274,54.8
254.9,10665,-48.1,-52.5,274,54.8
254.7,10670,-48.2,-52.5,274,54.8
254.5,10674,-48.2,-52.6,274,54.8
254.3,10680,-48.2,-52.6,274,54.8
254.1,10685,-48.3,-52.6,274,54.8
253.9,10690,-48.3,-52.6,274,54.8
253.8,10695,-48.4,-52.6,273,54.8
253.6,10699,-48.4,-52.6,273,54.8
253.4,10702,-48.4,-52.6,273,54.8
253.3,10706,-48.5,-52.7,273,54.8
253.1,10710,-48.5,-52.7,273,54.8
253,10715,-48.5,-52.7,273,54.8
252.8,10719,-48.6,-52.8,273,54.8
252.6,10723,-48.6,-52.9,273,54.6
252.5,10728,-48.6,-53,273,54.6
252.3,10732,-48.7,-53.1,273,54.6
252.2,10736,-48.7,-53.3,272,54.6
252,10741,-48.8,-53.5,272,54.4
251.8,10745,-48.8,-53.6,272,54.4
251.6,10750,-48.8,-53.8,272,54.4
251.5,10754,-48.9,-53.8,272,54.2
251.3,10759,-48.9,-53.8,272,54.2
251.1,10763,-48.9,-53.9,272,54.2
250.9,10768,-49,-54,272,54.2
250.8,10773,-49,-54.1,271,54
250.6,10777,-49.1,-54.3,271,54
250.4,10782,-49.1,-54.5,271,54
250.2,10786,-49.2,-54.8,271,53.8
250.1,10791,-49.2,-55.1,271,53.8
250,10792,-49.2,-55.2,271,53.8
249.9,10795,-49.2,-55.4,271,53.8
249.7,10800,-49.2,-55.6,271,53.8
249.5,10804,-49.3,-55.8,271,53.8
249.4,10809,-49.3,-55.9,271,53.8
249.2,10813,-49.3,-55.9,271,53.8
249,10818,-49.4,-55.9,271,53.8
248.8,10823,-49.4,-55.8,271,53.8
248.7,10828,-49.4,-55.8,270,53.8
248.5,10832,-49.5,-55.8,270,53.8
248.3,10836,-49.5,-55.7,270,53.8
248.2,10840,-49.5,-55.7,270,53.8
248,10845,-49.5,-55.7,270,53.8
247.9,10849,-49.6,-55.7,270,53.8
247.7,10853,-49.6,-55.7,270,54
247.5,10857,-49.6,-55.6,270,54
247.4,10861,-49.7,-55.6,270,54
247.2,10865,-49.7,-55.5,270,54
247.1,10870,-49.8,-55.5,270,54
246.9,10874,-49.8,-55.4,270,54.2
246.7,10878,-49.8,-55.4,270,54.2
246.6,10883,-49.9,-55.4,270,54.2
246.4,10888,-49.9,-55.4,270,54.2
246.2,10892,-50,-55.4,270,54.2
246.1,10897,-50,-55.4,270,54.2
245.9,10900,-50.1,-55.4,270,54.2
245.8,10904,-50.1,-55.4,270,54.2
245.6,10908,-50.1,-55.4,270,54.2
245.5,10912,-50.2,-55.4,270,54.2
245.3,10916,-50.2,-55.4,270,54.2
245.2,10920,-50.2,-55.4,271,54.2
245,10925,-50.3,-55.3,271,54.2
244.8,10930,-50.3,-55.3,271,54
244.6,10934,-50.4,-55.3,271,54
244.5,10938,-50.4,-55.3,271,54
244.3,10943,-50.5,-55.3,271,53.8
244.2,10947,-50.5,-55.4,271,53.8
244,10951,-50.5,-55.4,271,53.8
243.8,10955,-50.6,-55.5,271,53.6
243.7,10960,-50.6,-55.5,271,53.6
243.5,10964,-50.7,-55.6,271,53.5
243.4,10968,-50.7,-55.6,271,53.5
243.2,10973,-50.7,-55.6,271,53.3
243,10977,-50.8,-55.6,271,53.3
242.9,10981,-50.8,-55.6,271,53.3
242.7,10986,-50.9,-55.5,271,53.1
242.6,10990,-50.9,-55.5,271,53.1
242.4,10994,-51,-55.4,271,52.9
242.2,10999,-51,-55.5,270,52.9
242,11004,-51,-55.5,270,52.9
241.9,11008,-51.1,-55.5,270,52.9
241.7,11013,-51.1,-55.6,270,52.7
241.5,11018,-51.2,-55.7,270,52.7
241.4,11022,-51.2,-55.8,270,52.7
241.2,11027,-51.3,-55.8,270,52.7
241,11031,-51.3,-55.9,270,52.7
240.9,11035,-51.3,-56,270,52.5
240.7,11040,-51.4,-56,270,52.5
240.5,11044,-51.4,-56.1,270,52.5
240.4,11049,-51.5,-56.1,270,52.5
240.2,11053,-51.5,-56.1,270,52.5
240,11058,-51.6,-56,270,52.5
239.9,11062,-51.6,-56,270,52.5
239.7,11067,-51.6,-56,270,52.5
239.5,11071,-51.7,-56,270,52.5
239.4,11076,-51.7,-56,270,52.3
239.2,11081,-51.7,-56,270,52.3
239,11085,-51.8,-56.1,270,52.3
238.9,11090,-51.8,-56.1,270,52.3
238.7,11094,-51.9,-56.1,270,52.3
238.5,11098,-51.9,-56.2,270,52.3
238.4,11103,-51.9,-56.3,270,52.1
238.2,11107,-52,-56.3,270,52.1
238,11112,-52,-56.4,270,52.1
237.9,11116,-52.1,-56.4,270,52.1
237.7,11121,-52.1,-56.4,270,52.1
237.6,11125,-52.1,-56.4,270,52.1
237.4,11130,-52.2,-56.5,270,52.1
237.2,11134,-52.2,-56.4,270,51.9
237.1,11138,-52.3,-56.4,270,51.9
236.9,11143,-52.3,-56.5,270,51.9
236.7,11147,-52.3,-56.5,270,51.9
236.6,11152,-52.4,-56.5,270,51.9
236.4,11157,-52.4,-56.5,270,51.9
236.2,11161,-52.5,-56.5,270,51.9
236.1,11166,-52.5,-56.5,270,51.9
235.9,11170,-52.6,-56.5,269,51.9
235.7,11175,-52.6,-56.6,269,51.9
235.6,11179,-52.7,-56.6,269,51.9
235.4,11184,-52.7,-56.6,269,51.7
235.2,11189,-52.7,-56.7,269,51.7
235,11194,-52.8,-56.7,269,51.7
234.9,11199,-52.8,-56.8,269,51.7
234.7,11204,-52.9,-56.9,269,51.7
234.5,11209,-52.9,-56.9,269,51.7
234.3,11213,-52.9,-57,268,51.7
234.2,11218,-53,-57.1,268,51.7
234,11223,-53,-57.2,268,51.5
233.8,11228,-53.1,-57.2,268,51.5
233.6,11233,-53.1,-57.2,268,51.5
233.4,11238,-53.1,-57.3,268,51.5
233.2,11243,-53.2,-57.3,268,51.3
233.1,11248,-53.2,-57.3,268,51.3
232.9,11253,-53.3,-57.3,268,51.3
232.7,11257,-53.3,-57.3,268,51.1
232.6,11262,-53.3,-57.3,268,51.1
232.4,11266,-53.4,-57.3,268,51.1
232.2,11271,-53.4,-57.4,268,50.9
232.1,11276,-53.5,-57.4,268,50.9
231.9,11281,-53.5,-57.4,268,50.7
231.7,11286,-53.5,-57.4,268,50.7
231.5,11290,-53.6,-57.5,268,50.5
231.4,11296,-53.6,-57.6,268,50.5
231.2,11301,-53.7,-57.6,268,50.3
231,11307,-53.7,-57.7,268,50.2
230.8,11312,-53.7,-57.7,268,50.2
230.6,11318,-53.8,-57.8,268,50
230.4,11323,-53.8,-57.8,268,49.8
230.2,11328,-53.9,-57.8,268,49.8
230,11333,-53.9,-57.8,268,49.6
229.8,11338,-54,-57.7,268,49.6
229.6,11344,-54,-57.7,269,49.4
229.4,11349,-54.1,-57.7,269,49.4
229.2,11355,-54.2,-57.7,269,49.2
229,11361,-54.2,-57.8,269,49.2
228.8,11366,-54.3,-57.8,269,49
228.6,11372,-54.3,-57.9,269,49
228.4,11378,-54.4,-57.9,269,49
228.2,11384,-54.4,-58,269,48.8
228,11390,-54.5,-58.1,269,48.8
227.8,11395,-54.5,-58.2,269,48.8
227.6,11400,-54.6,-58.3,270,48.8
227.5,11404,-54.6,-58.4,270,48.8
227.3,11408,-54.6,-58.5,270,48.8
227.2,11413,-54.7,-58.6,270,48.8
227,11417,-54.7,-58.7,270,48.8
226.8,11422,-54.8,-58.7,270,48.6
226.7,11427,-54.8,-58.8,270,48.8
226.5,11432,-54.8,-58.8,270,48.8
226.3,11436,-54.9,-58.8,270,48.8
226.2,11441,-54.9,-58.9,270,48.8
226,11445,-55,-58.9,270,48.8
225.8,11450,-55,-58.9,270,48.8
225.7,11455,-55.1,-58.9,270,48.8
225.5,11459,-55.1,-58.9,270,48.8
225.3,11464,-55.2,-58.9,270,48.8
225.2,11469,-55.2,-58.9,270,48.8
225,11473,-55.3,-58.9,269,48.8
224.9,11477,-55.3,-59,269,48.8
224.7,11482,-55.4,-59.1,269,48.8
224.5,11487,-55.4,-59.1,269,48.8
224.3,11493,-55.4,-59.2,269,48.8
224.1,11498,-55.5,-59.3,269,48.8
224,11504,-55.5,-59.4,269,48.8
223.8,11509,-55.6,-59.5,269,48.6
223.6,11513,-55.6,-59.6,269,48.6
223.5,11518,-55.7,-59.7,269,48.6
223.3,11522,-55.7,-59.8,269,48.6
223.1,11527,-55.8,-59.8,269,48.6
223,11532,-55.8,-59.9,269,48.6
222.8,11536,-55.8,-59.9,269,48.6
222.6,11541,-55.9,-59.9,269,48.6
222.5,11545,-55.9,-60,269,48.6
222.3,11549,-56,-60,269,48.6
222.2,11554,-56,-60,269,48.6
222.1,11558,-56.1,-60,269,48.6
221.9,11562,-56.1,-60,269,48.6
221.7,11566,-56.1,-60,269,48.6
221.6,11571,-56.2,-60.1,269,48.8
221.4,11576,-56.2,-60.1,269,48.8
221.2,11581,-56.3,-60.2,269,48.8
221.1,11586,-56.3,-60.2,269,48.8
220.9,11590,-56.3,-60.2,269,48.8
220.8,11595,-56.4,-60.3,269,48.8
220.6,11599,-56.4,-60.3,269,49
220.5,11603,-56.5,-60.3,269,49
220.3,11608,-56.5,-60.3,269,49
220.2,11612,-56.6,-60.3,269,49
220,11617,-56.6,-60.3,269,49.2
219.8,11622,-56.7,-60.3,269,49.2
219.7,11627,-56.7,-60.3,269,49.2
219.5,11631,-56.7,-60.3,269,49.2
219.3,11636,-56.8,-60.3,269,49.4
219.2,11641,-56.8,-60.3,269,49.4
219,11645,-56.9,-60.3,269,49.4
218.9,11650,-56.9,-60.4,269,49.4
218.7,11654,-57,-60.4,269,49.6
218.5,11659,-57,-60.4,269,49.6
218.4,11664,-57.1,-60.5,269,49.6
218.2,11669,-57.1,-60.5,269,49.6
218,11675,-57.2,-60.6,269,49.8
217.8,11680,-57.2,-60.7,269,49.8
217.6,11685,-57.3,-60.8,269,49.8
217.5,11690,-57.3,-60.9,268,49.8
217.3,11695,-57.4,-61,268,50
217.1,11700,-57.4,-61,268,50
217,11704,-57.5,-61.1,268,50
216.8,11709,-57.5,-61.1,268,50
216.6,11714,-57.5,-61.1,268,50
216.5,11719,-57.6,-61.2,268,50.2
216.3,11725,-57.6,-61.2,268,50.2
216.1,11731,-57.7,-61.3,268,50.2
215.8,11737,-57.8,-61.4,268,50.2
215.6,11744,-57.8,-61.4,268,50.3
215.4,11750,-57.9,-61.5,267,50.3
215.2,11756,-57.9,-61.5,267,50.3
215.1,11761,-58,-61.5,267,50.3
214.9,11765,-58,-61.5,267,50.5
214.8,11769,-58,-61.5,267,50.5
214.6,11774,-58.1,-61.5,267,50.5
214.4,11778,-58.2,-61.5,267,50.7
214.3,11783,-58.2,-61.5,267,50.7
214.1,11788,-58.2,-61.5,267,50.7
213.9,11794,-58.3,-61.5,267,50.9
213.8,11799,-58.3,-61.6,267,50.9
213.6,11803,-58.4,-61.6,267,51.1
213.4,11809,-58.4,-61.6,267,51.1
213.2,11814,-58.5,-61.7,267,51.3
213,11820,-58.5,-61.7,267,51.3
212.8,11825,-58.6,-61.7,267,51.5
212.7,11831,-58.7,-61.7,267,51.5
212.5,11836,-58.7,-61.7,267,51.7
212.3,11842,-58.8,-61.7,267,51.9
212.1,11847,-58.8,-61.7,267,51.9
211.9,11853,-58.8,-61.7,267,52.1
211.7,11859,-58.9,-61.7,267,52.1
211.5,11864,-59,-61.8,267,52.3
211.4,11869,-59,-61.8,267,52.3
211.2,11874,-59.1,-61.9,268,52.5
211,11879,-59.1,-62,268,52.5
210.8,11884,-59.1,-62.1,268,52.5
210.7,11889,-59.2,-62.2,268,52.7
210.5,11894,-59.2,-62.2,268,52.7
210.3,11899,-59.3,-62.3,268,52.7
210.2,11905,-59.3,-62.4,268,52.7
210,11910,-59.4,-62.5,268,52.9
209.8,11915,-59.4,-62.5,268,52.9
209.7,11920,-59.5,-62.6,268,52.9
209.5,11924,-59.5,-62.7,268,52.9
209.4,11929,-59.6,-62.8,268,52.9
209.2,11934,-59.6,-62.9,268,52.9
209,11939,-59.6,-62.9,268,52.9
208.9,11944,-59.7,-63,268,52.7
208.7,11949,-59.7,-63.1,267,52.7
208.5,11954,-59.8,-63.1,267,52.7
208.3,11960,-59.8,-63.1,267,52.7
208.2,11965,-59.9,-63.1,267,52.7
208,11970,-59.9,-63.2,267,52.7
207.8,11975,-60,-63.2,267,52.7
207.7,11980,-60,-63.2,267,52.7
207.5,11985,-60.1,-63.3,267,52.7
207.3,11991,-60.1,-63.4,266,52.9
207.1,11996,-60.2,-63.5,266,52.9
206.9,12001,-60.2,-63.6,266,52.9
206.8,12006,-60.3,-63.7,266,53.1
206.6,12011,-60.3,-63.8,266,53.1
206.5,12016,-60.3,-63.9,265,53.3
206.3,12021,-60.4,-64.1,265,53.5
206.1,12025,-60.4,-64.2,265,53.6
206,12030,-60.3,-64.3,265,53.6
